,Unixdatetime,values
340,1453514400.0,0.08
341,1453516200.0,0.49
342,1453518000.0,0.49
343,1453519800.0,0.23
344,1453521600.0,0.44
345,1453523400.0,0.42
346,1453525200.0,0.42
347,1453527000.0,0.47
348,1453528800.0,0.11
349,1453530600.0,0.19
350,1453532400.0,0.01
351,1453534200.0,0.16
352,1453536000.0,0.03
353,1453537800.0,0.46
354,1453539600.0,0.26
355,1453541400.0,0.75
356,1453543200.0,0.37
357,1453545000.0,0.32
358,1453546800.0,0.02
359,1453548600.0,0.44
360,1453550400.0,0.19
361,1453552200.0,0.59
362,1453554000.0,1.02
363,1453555800.0,0.35
364,1453557600.0,0.11
365,1453559400.0,0.29
366,1453561200.0,0.47
367,1453563000.0,0.39
368,1453564800.0,0.39
369,1453566600.0,0.14
370,1453568400.0,0.46
371,1453570200.0,0.04
372,1453572000.0,0.02
373,1453573800.0,0.84
374,1453575600.0,0.03
375,1453577400.0,0.27
376,1453579200.0,0.28
377,1453581000.0,0.02
378,1453582800.0,0.36
379,1453584600.0,0.98
380,1453586400.0,0.77
381,1453588200.0,0.19
382,1453590000.0,0.8
383,1453591800.0,0.01
384,1453593600.0,0.45
385,1453595400.0,0.07
386,1453597200.0,0.34
387,1453599000.0,0.24
388,1453600800.0,0.62
389,1453602600.0,0.36
390,1453604400.0,0.43
391,1453606200.0,0.37
392,1453608000.0,0.34
393,1453609800.0,0.7
394,1453611600.0,0.12
395,1453613400.0,0.2
396,1453615200.0,0.37
397,1453617000.0,0.51
398,1453618800.0,0.62
399,1453620600.0,0.72
400,1453622400.0,0.97
401,1453624200.0,0.52
402,1453626000.0,0.68
403,1453627800.0,0.02
404,1453629600.0,0.47
405,1453631400.0,0.49
406,1453633200.0,0.17
407,1453635000.0,0.12
408,1453636800.0,0.34
409,1453638600.0,1.01
410,1453640400.0,0.35
411,1453642200.0,0.55
412,1453644000.0,0.29
413,1453645800.0,0.78
414,1453647600.0,0.24
415,1453649400.0,0.05
416,1453651200.0,0.08
417,1453653000.0,0.28
418,1453654800.0,0.55
419,1453656600.0,0.44
420,1453658400.0,0.42
421,1453660200.0,0.52
422,1453662000.0,0.65
423,1453663800.0,0.65
424,1453665600.0,0.28
425,1453667400.0,0.68
426,1453669200.0,0.41
427,1453671000.0,0.67
428,1453672800.0,0.8
429,1453674600.0,0.52
430,1453676400.0,0.6
431,1453678200.0,0.01
