,Unixdatetime,values
269,1464445800.0,0.07
270,1464447600.0,0.42
271,1464449400.0,0.54
272,1464451200.0,0.2
273,1464453000.0,0.47
274,1464454800.0,0.08
275,1464456600.0,0.09
276,1464458400.0,0.14
277,1464460200.0,0.0
278,1464462000.0,0.2
279,1464463800.0,0.18
280,1464465600.0,0.1
281,1464467400.0,0.1
282,1464469200.0,0.37
283,1464471000.0,0.3
284,1464472800.0,0.05
285,1464474600.0,0.15
286,1464476400.0,0.54
287,1464478200.0,0.37
