,Unixdatetime,values
191,1466983800.0,0.12
192,1466985600.0,0.69
193,1466987400.0,0.38
194,1466989200.0,0.21
195,1466991000.0,0.31
196,1466992800.0,0.24
197,1466994600.0,0.05
198,1466996400.0,0.1
199,1466998200.0,0.25
200,1467000000.0,0.82
201,1467001800.0,0.43
202,1467003600.0,0.57
203,1467005400.0,0.18
204,1467007200.0,0.55
205,1467009000.0,0.22
206,1467010800.0,0.51
207,1467012600.0,0.12
208,1467014400.0,0.61
209,1467016200.0,0.17
210,1467018000.0,0.98
211,1467019800.0,0.22
212,1467021600.0,0.09
213,1467023400.0,0.15
214,1467025200.0,0.26
215,1467027000.0,0.65
216,1467028800.0,0.5
217,1467030600.0,0.83
218,1467032400.0,0.5
219,1467034200.0,0.51
220,1467036000.0,0.82
221,1467037800.0,0.83
222,1467039600.0,0.59
223,1467041400.0,0.64
224,1467043200.0,0.45
225,1467045000.0,0.18
226,1467046800.0,1.03
227,1467048600.0,0.21
228,1467050400.0,0.35
229,1467052200.0,0.19
230,1467054000.0,0.81
231,1467055800.0,0.85
232,1467057600.0,0.15
233,1467059400.0,0.4
234,1467061200.0,0.5
235,1467063000.0,0.51
236,1467064800.0,0.47
237,1467066600.0,0.12
238,1467068400.0,0.55
239,1467070200.0,0.18
240,1467072000.0,0.39
241,1467073800.0,0.44
242,1467075600.0,0.8
243,1467077400.0,0.22
244,1467079200.0,0.36
245,1467081000.0,0.46
246,1467082800.0,0.75
247,1467084600.0,0.44
248,1467086400.0,0.07
249,1467088200.0,0.61
250,1467090000.0,0.41
251,1467091800.0,0.28
252,1467093600.0,0.97
253,1467095400.0,0.91
254,1467097200.0,0.46
255,1467099000.0,0.18
256,1467100800.0,0.54
257,1467102600.0,0.07
258,1467104400.0,0.63
259,1467106200.0,0.14
260,1467108000.0,0.23
261,1467109800.0,0.16
262,1467111600.0,0.32
263,1467113400.0,0.18
264,1467115200.0,0.41
265,1467117000.0,0.11
266,1467118800.0,0.47
267,1467120600.0,0.87
268,1467122400.0,0.05
269,1467124200.0,0.45
270,1467126000.0,0.0
271,1467127800.0,0.08
272,1467129600.0,0.07
273,1467131400.0,0.33
274,1467133200.0,0.42
275,1467135000.0,0.24
276,1467136800.0,0.63
277,1467138600.0,0.56
278,1467140400.0,0.03
279,1467142200.0,0.33
280,1467144000.0,0.45
281,1467145800.0,0.18
282,1467147600.0,0.52
283,1467149400.0,0.13
284,1467151200.0,0.13
285,1467153000.0,0.05
286,1467154800.0,0.03
287,1467156600.0,0.7
288,1467158400.0,0.57
289,1467160200.0,0.99
290,1467162000.0,0.48
291,1467163800.0,0.92
292,1467165600.0,0.87
293,1467167400.0,0.9
294,1467169200.0,0.73
295,1467171000.0,0.8
296,1467172800.0,0.59
297,1467174600.0,0.39
298,1467176400.0,0.22
299,1467178200.0,0.56
300,1467180000.0,1.16
301,1467181800.0,0.05
302,1467183600.0,0.03
303,1467185400.0,0.53
304,1467187200.0,0.55
305,1467189000.0,0.07
306,1467190800.0,0.56
307,1467192600.0,0.49
308,1467194400.0,0.81
309,1467196200.0,0.58
310,1467198000.0,0.1
311,1467199800.0,0.15
312,1467201600.0,0.06
313,1467203400.0,0.03
314,1467205200.0,0.02
315,1467207000.0,1.02
316,1467208800.0,0.54
317,1467210600.0,0.1
318,1467212400.0,0.58
319,1467214200.0,0.16
320,1467216000.0,0.47
321,1467217800.0,0.5
322,1467219600.0,0.36
323,1467221400.0,0.27
324,1467223200.0,1.07
325,1467225000.0,0.72
326,1467226800.0,0.01
327,1467228600.0,0.31
328,1467230400.0,0.5
329,1467232200.0,0.45
330,1467234000.0,0.52
331,1467235800.0,0.07
332,1467237600.0,1.12
333,1467239400.0,0.2
334,1467241200.0,0.38
335,1467243000.0,0.8
336,1467244800.0,0.29
337,1467246600.0,0.39
338,1467248400.0,0.66
339,1467250200.0,0.06
340,1467252000.0,0.7
341,1467253800.0,0.16
342,1467255600.0,0.36
343,1467257400.0,0.57
344,1467259200.0,0.02
345,1467261000.0,0.8
346,1467262800.0,0.51
347,1467264600.0,0.64
348,1467266400.0,0.94
349,1467268200.0,0.26
350,1467270000.0,0.62
351,1467271800.0,0.37
352,1467273600.0,0.26
353,1467275400.0,0.56
354,1467277200.0,0.35
355,1467279000.0,0.47
356,1467280800.0,0.85
357,1467282600.0,0.31
358,1467284400.0,0.69
359,1467286200.0,0.16
360,1467288000.0,0.27
361,1467289800.0,0.29
362,1467291600.0,0.38
363,1467293400.0,0.3
364,1467295200.0,0.82
365,1467297000.0,0.78
366,1467298800.0,0.2
367,1467300600.0,0.13
368,1467302400.0,0.63
369,1467304200.0,0.18
370,1467306000.0,0.42
371,1467307800.0,0.01
372,1467309600.0,1.02
373,1467311400.0,0.35
374,1467313200.0,0.51
375,1467315000.0,0.05
376,1467316800.0,0.01
377,1467318600.0,0.62
378,1467320400.0,0.31
379,1467322200.0,0.54
380,1467324000.0,0.6
381,1467325800.0,0.23
382,1467327600.0,0.01
383,1467329400.0,0.56
