,Unixdatetime,values
227,1454088600.0,0.61
228,1454090400.0,0.04
229,1454092200.0,0.21
230,1454094000.0,1.05
231,1454095800.0,0.05
232,1454097600.0,0.84
233,1454099400.0,0.11
234,1454101200.0,0.34
235,1454103000.0,0.71
236,1454104800.0,0.51
237,1454106600.0,0.07
238,1454108400.0,0.02
239,1454110200.0,0.04
