,Unixdatetime,values
169,1456057800.0,0.24
170,1456059600.0,0.66
171,1456061400.0,0.45
172,1456063200.0,0.7
173,1456065000.0,0.11
174,1456066800.0,0.19
175,1456068600.0,1.09
176,1456070400.0,0.46
177,1456072200.0,0.14
178,1456074000.0,0.09
179,1456075800.0,0.07
180,1456077600.0,0.05
181,1456079400.0,0.86
182,1456081200.0,0.88
183,1456083000.0,0.16
184,1456084800.0,0.36
185,1456086600.0,0.39
186,1456088400.0,0.86
187,1456090200.0,0.25
188,1456092000.0,0.53
189,1456093800.0,0.19
190,1456095600.0,0.51
191,1456097400.0,0.05
192,1456099200.0,0.09
193,1456101000.0,0.41
194,1456102800.0,0.45
195,1456104600.0,0.14
196,1456106400.0,0.44
197,1456108200.0,0.46
198,1456110000.0,0.32
199,1456111800.0,0.39
200,1456113600.0,0.68
201,1456115400.0,0.22
202,1456117200.0,0.12
203,1456119000.0,0.26
204,1456120800.0,0.17
205,1456122600.0,0.23
206,1456124400.0,0.0
207,1456126200.0,0.89
208,1456128000.0,0.05
209,1456129800.0,0.25
210,1456131600.0,0.89
211,1456133400.0,0.31
212,1456135200.0,0.33
213,1456137000.0,0.75
214,1456138800.0,0.29
215,1456140600.0,1.17
216,1456142400.0,0.31
217,1456144200.0,0.51
218,1456146000.0,0.5
219,1456147800.0,0.14
220,1456149600.0,0.55
221,1456151400.0,0.05
222,1456153200.0,0.08
223,1456155000.0,0.39
224,1456156800.0,1.12
225,1456158600.0,0.43
226,1456160400.0,0.46
227,1456162200.0,0.28
228,1456164000.0,0.07
229,1456165800.0,0.52
230,1456167600.0,0.13
231,1456169400.0,0.48
232,1456171200.0,0.87
233,1456173000.0,0.03
234,1456174800.0,0.15
235,1456176600.0,0.32
236,1456178400.0,0.23
237,1456180200.0,0.1
238,1456182000.0,0.66
239,1456183800.0,0.7
240,1456185600.0,0.25
241,1456187400.0,0.29
242,1456189200.0,0.37
243,1456191000.0,0.28
244,1456192800.0,0.33
245,1456194600.0,0.64
246,1456196400.0,0.09
247,1456198200.0,0.41
248,1456200000.0,0.28
249,1456201800.0,0.55
250,1456203600.0,0.27
251,1456205400.0,0.07
252,1456207200.0,0.02
253,1456209000.0,0.7
254,1456210800.0,0.6
255,1456212600.0,0.22
256,1456214400.0,0.56
257,1456216200.0,0.45
258,1456218000.0,0.8
259,1456219800.0,1.17
260,1456221600.0,0.14
261,1456223400.0,0.26
262,1456225200.0,0.1
263,1456227000.0,0.57
264,1456228800.0,0.43
265,1456230600.0,0.25
266,1456232400.0,0.39
267,1456234200.0,0.61
268,1456236000.0,0.47
269,1456237800.0,0.72
270,1456239600.0,0.25
271,1456241400.0,0.27
272,1456243200.0,0.49
273,1456245000.0,0.51
274,1456246800.0,0.09
275,1456248600.0,0.09
276,1456250400.0,0.76
277,1456252200.0,0.66
278,1456254000.0,0.17
279,1456255800.0,0.6
280,1456257600.0,0.19
281,1456259400.0,0.03
282,1456261200.0,0.33
283,1456263000.0,0.74
284,1456264800.0,0.03
285,1456266600.0,0.04
286,1456268400.0,0.25
287,1456270200.0,0.46
