,Unixdatetime,values
146,1470272400.0,0.05
147,1470274200.0,0.53
148,1470276000.0,0.65
149,1470277800.0,0.8
150,1470279600.0,0.09
151,1470281400.0,0.6
152,1470283200.0,0.42
153,1470285000.0,0.23
154,1470286800.0,0.74
155,1470288600.0,0.26
156,1470290400.0,0.74
157,1470292200.0,0.51
158,1470294000.0,0.17
159,1470295800.0,0.43
160,1470297600.0,0.88
161,1470299400.0,0.61
162,1470301200.0,0.85
163,1470303000.0,0.56
164,1470304800.0,0.14
165,1470306600.0,0.34
166,1470308400.0,0.42
167,1470310200.0,0.26
168,1470312000.0,0.09
169,1470313800.0,0.05
170,1470315600.0,0.27
171,1470317400.0,0.05
172,1470319200.0,0.12
173,1470321000.0,0.25
174,1470322800.0,0.15
175,1470324600.0,0.84
176,1470326400.0,0.24
177,1470328200.0,0.42
178,1470330000.0,0.44
179,1470331800.0,0.17
180,1470333600.0,0.17
181,1470335400.0,0.18
182,1470337200.0,0.13
183,1470339000.0,0.08
184,1470340800.0,0.19
185,1470342600.0,0.37
186,1470344400.0,0.45
187,1470346200.0,0.15
188,1470348000.0,0.68
189,1470349800.0,0.45
190,1470351600.0,0.57
191,1470353400.0,0.17
192,1470355200.0,0.1
193,1470357000.0,0.55
194,1470358800.0,0.86
195,1470360600.0,0.6
196,1470362400.0,0.18
197,1470364200.0,0.41
198,1470366000.0,0.58
199,1470367800.0,1.01
200,1470369600.0,0.33
201,1470371400.0,0.44
202,1470373200.0,0.74
203,1470375000.0,0.3
204,1470376800.0,0.14
205,1470378600.0,0.18
206,1470380400.0,0.38
207,1470382200.0,0.19
208,1470384000.0,0.18
209,1470385800.0,0.02
210,1470387600.0,0.58
211,1470389400.0,0.67
212,1470391200.0,1.17
213,1470393000.0,0.27
214,1470394800.0,0.07
215,1470396600.0,0.74
216,1470398400.0,0.25
217,1470400200.0,0.87
218,1470402000.0,0.05
219,1470403800.0,0.33
220,1470405600.0,0.23
221,1470407400.0,0.54
222,1470409200.0,0.69
223,1470411000.0,0.51
224,1470412800.0,0.49
225,1470414600.0,0.06
226,1470416400.0,0.5
227,1470418200.0,0.57
228,1470420000.0,0.53
229,1470421800.0,0.47
230,1470423600.0,0.43
231,1470425400.0,0.05
232,1470427200.0,1.05
233,1470429000.0,0.04
234,1470430800.0,0.21
235,1470432600.0,0.49
236,1470434400.0,0.37
237,1470436200.0,0.19
238,1470438000.0,0.84
239,1470439800.0,0.48
