,Unixdatetime,values
148,1454724000.0,0.32
149,1454725800.0,0.29
150,1454727600.0,0.19
151,1454729400.0,0.41
152,1454731200.0,0.34
153,1454733000.0,0.01
154,1454734800.0,0.02
155,1454736600.0,0.11
156,1454738400.0,0.26
157,1454740200.0,0.02
158,1454742000.0,0.19
159,1454743800.0,0.71
160,1454745600.0,0.31
161,1454747400.0,0.0
162,1454749200.0,0.11
163,1454751000.0,0.38
164,1454752800.0,0.05
165,1454754600.0,0.55
166,1454756400.0,0.38
167,1454758200.0,0.05
168,1454760000.0,0.58
169,1454761800.0,0.57
170,1454763600.0,0.2
171,1454765400.0,0.16
172,1454767200.0,0.64
173,1454769000.0,0.04
174,1454770800.0,0.11
175,1454772600.0,0.03
176,1454774400.0,0.3
177,1454776200.0,0.36
178,1454778000.0,0.86
179,1454779800.0,0.15
180,1454781600.0,0.34
181,1454783400.0,0.07
182,1454785200.0,0.41
183,1454787000.0,0.71
184,1454788800.0,0.31
185,1454790600.0,0.39
186,1454792400.0,0.56
187,1454794200.0,0.65
188,1454796000.0,0.08
189,1454797800.0,0.68
190,1454799600.0,0.05
191,1454801400.0,0.63
192,1454803200.0,0.3
193,1454805000.0,0.51
194,1454806800.0,1.13
195,1454808600.0,0.34
196,1454810400.0,0.39
197,1454812200.0,0.24
198,1454814000.0,0.59
199,1454815800.0,0.53
200,1454817600.0,0.23
201,1454819400.0,0.13
202,1454821200.0,0.15
203,1454823000.0,0.18
204,1454824800.0,0.44
205,1454826600.0,0.05
206,1454828400.0,0.32
207,1454830200.0,0.58
208,1454832000.0,0.04
209,1454833800.0,0.98
210,1454835600.0,0.75
211,1454837400.0,0.22
212,1454839200.0,0.23
213,1454841000.0,0.64
214,1454842800.0,0.71
215,1454844600.0,0.35
216,1454846400.0,0.89
217,1454848200.0,0.35
218,1454850000.0,0.66
219,1454851800.0,0.35
220,1454853600.0,0.82
221,1454855400.0,0.63
222,1454857200.0,0.47
223,1454859000.0,0.29
224,1454860800.0,0.11
225,1454862600.0,0.58
226,1454864400.0,0.34
227,1454866200.0,0.31
228,1454868000.0,0.04
229,1454869800.0,0.34
230,1454871600.0,0.36
231,1454873400.0,0.12
232,1454875200.0,0.94
233,1454877000.0,0.64
234,1454878800.0,0.25
235,1454880600.0,1.04
236,1454882400.0,0.8
237,1454884200.0,0.35
238,1454886000.0,0.13
239,1454887800.0,0.38
