,Unixdatetime,values
182,1465498800.0,0.04
183,1465500600.0,0.66
184,1465502400.0,0.44
185,1465504200.0,0.4
186,1465506000.0,0.36
187,1465507800.0,0.13
188,1465509600.0,0.3
189,1465511400.0,0.51
190,1465513200.0,0.81
191,1465515000.0,1.03
192,1465516800.0,0.57
193,1465518600.0,0.21
194,1465520400.0,0.39
195,1465522200.0,0.01
196,1465524000.0,0.17
197,1465525800.0,0.18
198,1465527600.0,0.42
199,1465529400.0,0.27
200,1465531200.0,0.73
201,1465533000.0,0.1
202,1465534800.0,0.23
203,1465536600.0,0.22
204,1465538400.0,0.49
205,1465540200.0,0.02
206,1465542000.0,0.47
207,1465543800.0,0.56
208,1465545600.0,0.26
209,1465547400.0,0.44
210,1465549200.0,0.0
211,1465551000.0,0.85
212,1465552800.0,0.38
213,1465554600.0,0.09
214,1465556400.0,0.24
215,1465558200.0,0.65
216,1465560000.0,1.0
217,1465561800.0,0.15
218,1465563600.0,0.2
219,1465565400.0,0.23
220,1465567200.0,0.0
221,1465569000.0,0.25
222,1465570800.0,0.73
223,1465572600.0,0.58
224,1465574400.0,0.21
225,1465576200.0,0.62
226,1465578000.0,0.16
227,1465579800.0,0.67
228,1465581600.0,0.06
229,1465583400.0,0.02
230,1465585200.0,0.34
231,1465587000.0,0.42
232,1465588800.0,0.62
233,1465590600.0,0.0
234,1465592400.0,0.86
235,1465594200.0,0.01
236,1465596000.0,0.31
237,1465597800.0,0.54
238,1465599600.0,0.89
239,1465601400.0,0.48
240,1465603200.0,0.61
241,1465605000.0,0.17
242,1465606800.0,0.12
243,1465608600.0,0.08
244,1465610400.0,0.95
245,1465612200.0,0.44
246,1465614000.0,0.15
247,1465615800.0,1.02
248,1465617600.0,0.49
249,1465619400.0,0.69
250,1465621200.0,0.86
251,1465623000.0,0.06
252,1465624800.0,1.16
253,1465626600.0,0.24
254,1465628400.0,0.88
255,1465630200.0,0.2
256,1465632000.0,0.05
257,1465633800.0,0.58
258,1465635600.0,0.19
259,1465637400.0,0.07
260,1465639200.0,0.93
261,1465641000.0,0.94
262,1465642800.0,0.21
263,1465644600.0,0.25
264,1465646400.0,0.7
265,1465648200.0,0.77
266,1465650000.0,0.91
267,1465651800.0,0.82
268,1465653600.0,0.46
269,1465655400.0,1.23
270,1465657200.0,0.06
271,1465659000.0,0.4
272,1465660800.0,0.08
273,1465662600.0,0.94
274,1465664400.0,0.66
275,1465666200.0,0.6
276,1465668000.0,0.32
277,1465669800.0,0.41
278,1465671600.0,0.88
279,1465673400.0,0.42
280,1465675200.0,0.1
281,1465677000.0,0.43
282,1465678800.0,0.49
283,1465680600.0,0.29
284,1465682400.0,0.07
285,1465684200.0,0.54
286,1465686000.0,1.04
287,1465687800.0,0.0
288,1465689600.0,0.62
289,1465691400.0,0.52
290,1465693200.0,0.22
291,1465695000.0,0.46
292,1465696800.0,0.3
293,1465698600.0,0.27
294,1465700400.0,0.41
295,1465702200.0,0.11
296,1465704000.0,0.88
297,1465705800.0,0.34
298,1465707600.0,0.37
299,1465709400.0,0.14
300,1465711200.0,0.64
301,1465713000.0,0.66
302,1465714800.0,0.15
303,1465716600.0,0.74
304,1465718400.0,0.3
305,1465720200.0,0.06
306,1465722000.0,0.93
307,1465723800.0,0.5
308,1465725600.0,0.18
309,1465727400.0,0.68
310,1465729200.0,0.62
311,1465731000.0,0.09
312,1465732800.0,0.65
313,1465734600.0,0.03
314,1465736400.0,0.65
315,1465738200.0,0.11
316,1465740000.0,0.69
317,1465741800.0,0.15
318,1465743600.0,1.35
319,1465745400.0,1.18
320,1465747200.0,0.09
321,1465749000.0,0.51
322,1465750800.0,0.51
323,1465752600.0,0.18
324,1465754400.0,0.2
325,1465756200.0,0.5
326,1465758000.0,0.88
327,1465759800.0,0.91
328,1465761600.0,0.95
329,1465763400.0,0.78
330,1465765200.0,0.65
331,1465767000.0,0.14
332,1465768800.0,0.46
333,1465770600.0,0.14
334,1465772400.0,0.06
335,1465774200.0,1.12
336,1465776000.0,0.09
337,1465777800.0,0.15
338,1465779600.0,0.82
339,1465781400.0,0.03
340,1465783200.0,0.22
341,1465785000.0,0.5
342,1465786800.0,0.04
343,1465788600.0,0.1
344,1465790400.0,0.54
345,1465792200.0,0.27
346,1465794000.0,0.18
347,1465795800.0,0.68
348,1465797600.0,0.21
349,1465799400.0,0.36
350,1465801200.0,0.1
351,1465803000.0,0.18
352,1465804800.0,0.87
353,1465806600.0,0.25
354,1465808400.0,0.36
355,1465810200.0,0.14
356,1465812000.0,0.46
357,1465813800.0,0.31
358,1465815600.0,1.16
359,1465817400.0,0.55
360,1465819200.0,0.39
361,1465821000.0,0.36
362,1465822800.0,0.66
363,1465824600.0,0.74
364,1465826400.0,0.65
365,1465828200.0,0.58
366,1465830000.0,0.66
367,1465831800.0,0.09
368,1465833600.0,0.56
369,1465835400.0,0.55
370,1465837200.0,0.36
371,1465839000.0,0.91
372,1465840800.0,0.37
373,1465842600.0,0.25
374,1465844400.0,0.35
375,1465846200.0,0.89
376,1465848000.0,0.47
377,1465849800.0,0.7
378,1465851600.0,0.36
379,1465853400.0,0.14
380,1465855200.0,0.54
381,1465857000.0,0.16
382,1465858800.0,0.06
383,1465860600.0,0.19
384,1465862400.0,0.22
385,1465864200.0,0.29
386,1465866000.0,0.09
387,1465867800.0,0.56
388,1465869600.0,0.11
389,1465871400.0,0.19
390,1465873200.0,0.78
391,1465875000.0,0.6
392,1465876800.0,1.16
393,1465878600.0,0.35
394,1465880400.0,0.18
395,1465882200.0,1.1
396,1465884000.0,0.6
397,1465885800.0,0.37
398,1465887600.0,0.49
399,1465889400.0,0.16
400,1465891200.0,0.95
401,1465893000.0,0.76
402,1465894800.0,0.24
403,1465896600.0,0.26
404,1465898400.0,0.16
405,1465900200.0,0.55
406,1465902000.0,0.13
407,1465903800.0,0.05
408,1465905600.0,0.67
409,1465907400.0,0.71
410,1465909200.0,0.0
411,1465911000.0,0.08
412,1465912800.0,0.46
413,1465914600.0,0.21
414,1465916400.0,0.51
415,1465918200.0,0.89
416,1465920000.0,0.08
417,1465921800.0,0.3
418,1465923600.0,0.41
419,1465925400.0,0.82
420,1465927200.0,0.45
421,1465929000.0,0.26
422,1465930800.0,0.05
423,1465932600.0,0.67
424,1465934400.0,0.44
425,1465936200.0,0.7
426,1465938000.0,1.12
427,1465939800.0,0.12
428,1465941600.0,0.16
429,1465943400.0,0.13
430,1465945200.0,0.36
431,1465947000.0,0.44
