,Unixdatetime,values
179,1457371800.0,0.4
180,1457373600.0,0.39
181,1457375400.0,0.13
182,1457377200.0,0.19
183,1457379000.0,0.09
184,1457380800.0,0.1
185,1457382600.0,0.22
186,1457384400.0,0.06
187,1457386200.0,0.28
188,1457388000.0,0.01
189,1457389800.0,0.31
190,1457391600.0,0.1
191,1457393400.0,0.35
192,1457395200.0,0.37
193,1457397000.0,0.1
194,1457398800.0,0.01
195,1457400600.0,0.25
196,1457402400.0,0.27
197,1457404200.0,0.22
198,1457406000.0,0.66
199,1457407800.0,0.09
200,1457409600.0,0.42
201,1457411400.0,0.07
202,1457413200.0,0.31
203,1457415000.0,0.17
204,1457416800.0,0.21
205,1457418600.0,0.58
206,1457420400.0,0.14
207,1457422200.0,0.25
208,1457424000.0,0.21
209,1457425800.0,0.05
210,1457427600.0,0.18
211,1457429400.0,0.42
212,1457431200.0,0.18
213,1457433000.0,0.58
214,1457434800.0,0.31
215,1457436600.0,0.53
216,1457438400.0,0.12
217,1457440200.0,0.19
218,1457442000.0,0.8
219,1457443800.0,0.26
220,1457445600.0,0.1
221,1457447400.0,0.32
222,1457449200.0,0.02
223,1457451000.0,0.32
224,1457452800.0,0.14
225,1457454600.0,0.39
226,1457456400.0,0.45
227,1457458200.0,0.22
228,1457460000.0,0.74
229,1457461800.0,0.18
230,1457463600.0,0.25
231,1457465400.0,0.27
232,1457467200.0,0.35
233,1457469000.0,0.16
234,1457470800.0,0.22
235,1457472600.0,0.36
236,1457474400.0,0.28
237,1457476200.0,0.36
238,1457478000.0,0.14
239,1457479800.0,0.31
240,1457481600.0,0.01
241,1457483400.0,0.38
242,1457485200.0,0.39
243,1457487000.0,0.23
244,1457488800.0,0.23
245,1457490600.0,0.29
246,1457492400.0,0.08
247,1457494200.0,0.03
248,1457496000.0,0.24
249,1457497800.0,0.09
250,1457499600.0,0.43
251,1457501400.0,0.25
252,1457503200.0,0.41
253,1457505000.0,0.14
254,1457506800.0,0.36
255,1457508600.0,0.31
256,1457510400.0,0.48
257,1457512200.0,0.5
258,1457514000.0,0.04
259,1457515800.0,0.43
260,1457517600.0,0.57
261,1457519400.0,0.11
262,1457521200.0,0.21
263,1457523000.0,0.21
264,1457524800.0,0.25
265,1457526600.0,0.58
266,1457528400.0,0.03
267,1457530200.0,0.22
268,1457532000.0,0.16
269,1457533800.0,0.18
270,1457535600.0,0.23
271,1457537400.0,0.13
272,1457539200.0,0.09
273,1457541000.0,0.08
274,1457542800.0,0.69
275,1457544600.0,0.15
276,1457546400.0,0.13
277,1457548200.0,0.32
278,1457550000.0,0.23
279,1457551800.0,0.19
280,1457553600.0,0.15
281,1457555400.0,0.18
282,1457557200.0,0.96
283,1457559000.0,0.34
284,1457560800.0,0.12
285,1457562600.0,0.19
286,1457564400.0,0.17
287,1457566200.0,0.43
