,Unixdatetime,values
206,1468220400.0,0.26
207,1468222200.0,0.69
208,1468224000.0,0.25
209,1468225800.0,0.74
210,1468227600.0,1.0
211,1468229400.0,0.26
212,1468231200.0,0.53
213,1468233000.0,0.39
214,1468234800.0,0.04
215,1468236600.0,0.42
216,1468238400.0,0.57
217,1468240200.0,0.09
218,1468242000.0,0.24
219,1468243800.0,0.41
220,1468245600.0,0.26
221,1468247400.0,0.17
222,1468249200.0,0.08
223,1468251000.0,0.19
224,1468252800.0,0.19
225,1468254600.0,0.46
226,1468256400.0,0.76
227,1468258200.0,0.93
228,1468260000.0,0.15
229,1468261800.0,0.24
230,1468263600.0,0.04
231,1468265400.0,0.88
232,1468267200.0,0.37
233,1468269000.0,0.63
234,1468270800.0,0.7
235,1468272600.0,0.97
236,1468274400.0,0.56
237,1468276200.0,0.59
238,1468278000.0,0.36
239,1468279800.0,1.42
240,1468281600.0,0.26
241,1468283400.0,0.37
242,1468285200.0,0.74
243,1468287000.0,0.72
244,1468288800.0,0.65
245,1468290600.0,0.2
246,1468292400.0,0.68
247,1468294200.0,0.59
248,1468296000.0,0.65
249,1468297800.0,0.1
250,1468299600.0,0.21
251,1468301400.0,0.74
252,1468303200.0,0.06
253,1468305000.0,0.44
254,1468306800.0,0.36
255,1468308600.0,0.55
256,1468310400.0,1.08
257,1468312200.0,0.93
258,1468314000.0,0.64
259,1468315800.0,0.27
260,1468317600.0,0.57
261,1468319400.0,0.06
262,1468321200.0,0.28
263,1468323000.0,0.34
264,1468324800.0,0.25
265,1468326600.0,0.44
266,1468328400.0,0.48
267,1468330200.0,0.25
268,1468332000.0,0.76
269,1468333800.0,0.41
270,1468335600.0,0.1
271,1468337400.0,1.02
272,1468339200.0,0.1
273,1468341000.0,0.04
274,1468342800.0,0.42
275,1468344600.0,0.26
276,1468346400.0,1.15
277,1468348200.0,0.32
278,1468350000.0,0.44
279,1468351800.0,0.01
280,1468353600.0,0.73
281,1468355400.0,0.44
282,1468357200.0,0.68
283,1468359000.0,0.17
284,1468360800.0,0.29
285,1468362600.0,0.07
286,1468364400.0,0.2
287,1468366200.0,0.69
288,1468368000.0,0.45
289,1468369800.0,0.33
290,1468371600.0,0.54
291,1468373400.0,0.12
292,1468375200.0,0.58
293,1468377000.0,0.13
294,1468378800.0,0.11
295,1468380600.0,0.46
296,1468382400.0,0.14
297,1468384200.0,0.42
298,1468386000.0,0.09
299,1468387800.0,0.44
300,1468389600.0,0.25
301,1468391400.0,1.0
302,1468393200.0,0.61
303,1468395000.0,0.82
304,1468396800.0,0.77
305,1468398600.0,0.24
306,1468400400.0,0.51
307,1468402200.0,0.41
308,1468404000.0,0.26
309,1468405800.0,0.21
310,1468407600.0,0.16
311,1468409400.0,0.92
312,1468411200.0,0.65
313,1468413000.0,0.35
314,1468414800.0,0.35
315,1468416600.0,0.13
316,1468418400.0,0.14
317,1468420200.0,0.21
318,1468422000.0,0.73
319,1468423800.0,0.34
320,1468425600.0,0.25
321,1468427400.0,0.82
322,1468429200.0,0.0
323,1468431000.0,0.96
324,1468432800.0,0.08
325,1468434600.0,0.9
326,1468436400.0,0.04
327,1468438200.0,0.76
328,1468440000.0,0.9
329,1468441800.0,0.58
330,1468443600.0,0.92
331,1468445400.0,0.74
332,1468447200.0,0.57
333,1468449000.0,0.76
334,1468450800.0,0.1
335,1468452600.0,0.42
